customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
2333,Ives,Adolfson,Male,82,56,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,"__ï¾(,_,*)",Yes,10,2 Straubel Lane,2477,NSW,Australia,6
2334,Zebulen,Hefford,Male,30,26,1996-03-16,Food Chemist,Health,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,5,0 Butterfield Junction,2340,NSW,Australia,5
2335,Payton,Sheach,Male,42,40,1982-06-13,Account Executive,IT,Mass Customer,N,,No,,7174 Thackeray Point,2153,NSW,Australia,10
2336,Karney,Labrone,Male,59,44,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,1,No,17,29 Portage Street,4070,QLD,Australia,7
2337,Odilia,Bick,Female,47,22,2000-01-11,Programmer Analyst II,Health,Mass Customer,N,"'""''''""",No,1,35 Lakewood Gardens Junction,3806,VIC,Australia,9
2338,Clarie,Hackworth,Female,13,35,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,00ËÆ$-,No,5,5 Stoughton Parkway,2099,NSW,Australia,9
2339,Damien,Haddeston,Male,3,63,1958-12-28,Web Designer II,Property,Affluent Customer,N,á,Yes,16,533 Ramsey Center,4507,QLD,Australia,5
2340,Joachim,Amer,Male,33,44,1978-03-29,Research Assistant IV,Health,Mass Customer,N,-1,Yes,16,694 Northwestern Court,2155,NSW,Australia,10
2341,Caterina,Scedall,Male,41,40,1982-06-13,Web Designer II,IT,Mass Customer,N,,Yes,,4 Huxley Alley,4070,QLD,Australia,8
2342,Clara,Jakel,Female,87,22,1999-09-17,Recruiting Manager,n/a,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,2,03961 Sullivan Park,2114,NSW,Australia,12
2343,Wilhelm,Corteis,Male,6,63,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,N,âââ,Yes,5,1081 Laurel Park,2049,NSW,Australia,12
2344,Wat,Robelin,Male,93,29,1993-03-04,Nurse,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,7,24 Corben Terrace,2164,NSW,Australia,8
2345,Arden,Godard,Female,50,35,1986-07-15,Systems Administrator I,Retail,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,3,99 Eastlawn Way,2360,NSW,Australia,1
2346,Joey,Scheffler,Male,89,42,1979-09-16,Information Systems Manager,n/a,Mass Customer,N,1,Yes,4,6 Anniversary Place,2213,NSW,Australia,10
2347,L;urette,Annott,Female,79,65,1957-03-04,Programmer Analyst I,n/a,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11,0866 Pennsylvania Junction,3181,VIC,Australia,10
2348,Keeley,Winslet,Female,2,64,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16,2 Continental Park,3194,VIC,Australia,10
2349,Julee,Garwell,Female,23,43,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,N,á ,No,3,22774 Pennsylvania Hill,2262,NSW,Australia,6
2350,Lorinda,Malpass,Female,32,63,1959-03-17,Nurse Practicioner,n/a,Mass Customer,N,â¢,Yes,14,9 Merrick Plaza,3138,VIC,Australia,8
2351,Felicity,Beirne,Female,35,30,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,10,52593 Iowa Place,2529,NSW,Australia,8
2352,Cilka,Dabbes,Female,76,50,1971-10-22,Statistician II,n/a,Mass Customer,N,ï»¿,Yes,13,3 School Drive,4173,QLD,Australia,7
2353,Lyn,Luquet,Male,93,43,1978-12-27,Health Coach IV,Health,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,12,9292 Mcguire Plaza,2073,NSW,Australia,12
2354,Tammie,Fisbey,Female,99,63,1958-12-19,Product Engineer,Retail,Mass Customer,N,1;DROP TABLE users,No,17,6 Graceland Court,4301,QLD,Australia,2
2355,Shaughn,,Male,87,28,1993-12-19,Operator,Manufacturing,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,4,24 Lerdahl Street,4825,QLD,Australia,3
2356,Arluene,Manchester,Female,58,27,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,N,â¢,No,3,801 Kings Parkway,2227,NSW,Australia,10
2357,Lisette,Mingardi,Female,39,59,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,N,â°â´âµ,No,6,89 Pawling Court,4020,QLD,Australia,7
2358,Ave,Peatt,Male,26,63,1959-05-01,Senior Sales Associate,Retail,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,15,89972 Graedel Point,2176,NSW,Australia,9
2359,Merlina,Bream,Female,80,36,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,N,1'; DROP TABLE users--,Yes,7,17123 Northport Circle,4223,QLD,Australia,9
2360,Karleen,McGenn,Female,0,47,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,1.00E+02,Yes,5,20 Bluestem Way,4152,QLD,Australia,9
2361,Jeannette,Cerman,Female,55,67,1954-11-28,Help Desk Operator,n/a,High Net Worth,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,20,743 Stone Corner Parkway,4127,QLD,Australia,6
2362,Herbie,Machans,Male,49,50,1972-06-05,Developer II,Financial Services,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,19,33 Prentice Street,2300,NSW,Australia,9
2363,Bobby,Farmiloe,Male,92,38,1983-12-30,Nurse,Entertainment,Mass Customer,N,testâ testâ«,Yes,16,5 Columbus Crossing,3040,VIC,Australia,10
2364,Fielding,Linklater,Male,19,26,1995-09-22,Speech Pathologist,n/a,Mass Customer,N,1.00E+02,Yes,13,29 Basil Point,2284,NSW,Australia,5
2365,Lauretta,Furmonger,Female,2,23,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,3,1 Bay Pass,3219,VIC,Australia,5
2366,Idette,Mapam,Female,51,47,1975-06-15,Web Designer I,Health,Mass Customer,N,âªâªtestâª,Yes,15,89 Oak Hill,2508,NSW,Australia,10
2367,Lorne,Sabin,Male,40,65,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16,03 Clarendon Way,2099,NSW,Australia,10
2368,Rowe,Losbie,Female,98,29,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10,0 Gateway Road,3149,VIC,Australia,12
2369,Averyl,Gosz,Female,80,25,1996-10-28,Financial Analyst,Financial Services,Mass Customer,N,1,Yes,1,631 Fuller Parkway,3023,VIC,Australia,7
2370,Juliane,Calltone,Female,35,26,1996-03-19,Analyst Programmer,Property,High Net Worth,N,â©testâ©,No,7,43898 Prentice Court,3025,VIC,Australia,9
2371,Rory,Lokier,Female,22,55,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,Yes,8,2 Melody Alley,3172,VIC,Australia,8
2372,Jim,Shoppee,Male,14,44,1977-09-10,Clinical Specialist,Health,Affluent Customer,N,-$1.00,No,10,01 Dunning Drive,2064,NSW,Australia,9
2373,Cordy,Readshall,Female,51,40,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,ï¼ï¼ï¼,Yes,16,86686 Novick Center,3147,VIC,Australia,11
2374,Dolf,Baudichon,Male,6,29,1993-06-15,Design Engineer,Financial Services,Mass Customer,N,ğ,No,9,51 Leroy Place,2065,NSW,Australia,10
2375,Alika,Milbourne,Female,21,35,1987-03-17,Sales Representative,Retail,Affluent Customer,N,1/0,No,8,5390 Park Meadow Park,2222,NSW,Australia,10
2376,Eada,Narbett,Female,84,63,1958-10-23,Community Outreach Specialist,n/a,High Net Worth,N,â£,Yes,12,4 Judy Park,2016,NSW,Australia,10
2377,Kristien,Dunne,Female,29,23,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,"""'",No,2,9 American Ash Plaza,2015,NSW,Australia,9
2378,Aggi,Farncombe,Female,41,28,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,N,null,No,1,3 Riverside Drive,4034,QLD,Australia,8
2379,Trixie,Piscopiello,Female,85,41,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,ï»¿,Yes,15,25925 Service Crossing,2147,NSW,Australia,9
2380,Merissa,Milella,Female,44,66,1956-04-09,Technical Writer,Retail,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,Yes,15,080 Pond Alley,2065,NSW,Australia,9
2381,Dulsea,Pladen,Female,91,49,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,5,1816 Monument Park,3074,VIC,Australia,7
2382,Turner,Huggens,Male,79,50,1971-07-05,Accounting Assistant III,Retail,Mass Customer,N,"'""''''""",Yes,4,1 Nova Avenue,2200,NSW,Australia,9
2383,Zaria,Eberz,Female,34,43,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,<script>alert('hi')</script>,No,15,98 Mesta Street,2038,NSW,Australia,11
2384,Garey,Letrange,Male,96,60,1961-07-16,Operator,Health,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,6,7256 Forster Crossing,2533,NSW,Australia,8
2385,Gaultiero,Lissenden,Male,70,63,1958-12-17,Dental Hygienist,Health,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,8,249 Burning Wood Point,2758,NSW,Australia,8
2386,Adrianne,Lowerson,Female,93,24,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,2,12651 Lake View Point,4209,QLD,Australia,7
2387,Roy,Jone,Male,33,44,1977-08-30,Nurse,n/a,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9,9501 Melby Avenue,4178,QLD,Australia,7
2388,Quincy,Weben,Male,84,25,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,1/0,No,1,69810 Westridge Avenue,2573,NSW,Australia,6
2389,Sibyl,Gudge,Male,18,48,1973-12-28,Desktop Support Technician,Retail,High Net Worth,N,1;DROP TABLE users,No,7,422 Crownhardt Court,4179,QLD,Australia,7
2390,Tonya,Nealand,Female,48,58,1964-05-06,Legal Assistant,Property,Mass Customer,N,1;DROP TABLE users,No,12,4 Londonderry Junction,4159,QLD,Australia,7
2391,Corny,Millott,Female,72,61,1961-04-22,Nurse Practicioner,Health,Mass Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,No,14,7346 Luster Circle,4131,QLD,Australia,5
2392,Isadora,Gronaller,Female,48,21,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,N,ã,No,2,43 Commercial Road,4128,QLD,Australia,7
2393,Dorian,Colledge,Female,68,41,1981-06-21,Registered Nurse,Health,High Net Worth,N,"""'",Yes,11,44083 Village Court,2142,NSW,Australia,7
2394,Ferne,Reese,Female,31,26,1995-11-12,GIS Technical Architect,n/a,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7,57 Tennessee Alley,4034,QLD,Australia,5
2395,Ashlin,Kesby,Male,23,56,1966-02-26,Executive Secretary,n/a,High Net Worth,N,nil,No,16,57 Debra Terrace,2259,NSW,Australia,6
2396,Elmira,Wildblood,Female,40,48,1973-08-02,Recruiter,Retail,Affluent Customer,N,1;DROP TABLE users,Yes,7,846 Carberry Street,4218,QLD,Australia,11
2397,Cassius,Birchenough,Male,33,37,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,1'; DROP TABLE users--,Yes,4,4 Center Park,3807,VIC,Australia,6
2398,Mirelle,,Female,6,21,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,1,1 Coolidge Plaza,2150,NSW,Australia,7
2399,Devonne,McPolin,Female,20,42,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,null,Yes,14,544 Northland Place,2190,NSW,Australia,10
2400,Lindsay,Stollsteiner,Male,73,44,1978-02-28,Office Assistant III,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,22,91 Norway Maple Hill,2065,NSW,Australia,11
2401,Drake,Riguard,Male,7,44,1977-07-31,Staff Scientist,n/a,Mass Customer,N,â°â´âµ,Yes,15,5 Myrtle Trail,2285,NSW,Australia,5
2402,Merrielle,Strafen,Female,99,65,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,-1.00E+02,Yes,8,645 Thackeray Street,4879,QLD,Australia,6
2403,Karalee,Tremlett,Female,41,44,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,12,1439 Utah Court,2176,NSW,Australia,9
2404,Conney,Grouse,Male,13,62,1960-03-14,Graphic Designer,Retail,Mass Customer,N,1/0,No,6,9 Hollow Ridge Circle,2500,NSW,Australia,8
2405,Quintana,Merricks,Female,16,64,1957-07-28,Structural Analysis Engineer,n/a,Mass Customer,N,(ï½¡â â âï½¡),No,18,4177 Bluejay Street,2560,NSW,Australia,8
2406,Randal,Messager,Male,34,49,1973-06-11,Executive Secretary,n/a,Affluent Customer,N,â©testâ©,Yes,9,75351 Ridgeview Lane,3181,VIC,Australia,11
2407,Merrily,,Female,24,63,1959-03-30,Recruiting Manager,Financial Services,High Net Worth,N,"""'",Yes,6,4006 Algoma Crossing,2041,NSW,Australia,12
2408,Celestia,,Female,38,66,1955-10-10,VP Marketing,Health,Mass Customer,N,1,No,16,881 Debs Center,4051,QLD,Australia,8
2409,Carolan,Ortler,Female,23,32,1989-07-13,Recruiting Manager,Health,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,12,423 Debra Terrace,3082,VIC,Australia,8
2410,Eugenia,Verey,Female,75,47,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,21,1369 Wayridge Terrace,3802,VIC,Australia,7
2411,Casey,McDade,Male,0,58,1964-05-27,Technical Writer,Financial Services,High Net Worth,N,,No,13,6142 Grayhawk Lane,2298,NSW,Australia,8
2412,Tiffi,Havercroft,Female,77,41,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,No,8,5 Steensland Hill,2768,NSW,Australia,10
2413,Abbey,Murrow,Male,27,78,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,á ,Yes,17,37983 Logan Street,2154,NSW,Australia,11
2414,Basile,Bowlas,Male,18,40,1982-06-13,Registered Nurse,Health,Mass Customer,N,,Yes,,31168 Messerschmidt Street,3024,VIC,Australia,5
2415,Tanner,Harp,Male,56,43,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,â«testâ«,No,3,240 Lake View Road,4118,QLD,Australia,5
2416,Eberhard,Shalcras,Male,19,62,1959-12-29,Office Assistant I,Health,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,16,290 Jay Drive,4210,QLD,Australia,3
2417,Cacilia,Swetland,Female,27,48,1974-06-24,Nurse,n/a,Affluent Customer,N,â£,No,22,1369 Morrow Plaza,3046,VIC,Australia,8
2418,Elspeth,Brazil,Female,82,52,1970-04-05,Software Engineer III,Property,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,13,61976 Emmet Junction,2178,NSW,Australia,10
2419,Aron,Karlsen,Male,96,44,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,â¡,No,9,7585 Rutledge Trail,3161,VIC,Australia,9
2420,Celie,Guyers,Female,10,45,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,16,9 Northwestern Pass,4879,QLD,Australia,6
2421,Marilee,Garbott,Female,54,67,1954-08-16,Research Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,13,16 Dwight Court,2154,NSW,Australia,10
2422,Crysta,Woliter,Female,96,43,1978-11-30,Librarian,Entertainment,High Net Worth,N,-$1.00,No,13,4 Becker Center,2145,NSW,Australia,10
2423,Lenci,Symcox,Male,49,41,1981-02-20,Professor,IT,Mass Customer,N,1,Yes,20,96 Hintze Point,2147,NSW,Australia,8
2424,Loren,Batkin,Male,17,40,1982-01-06,Recruiting Manager,n/a,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15,34222 Vera Circle,3240,VIC,Australia,7
2425,Barn,Sainsberry,Male,32,46,1976-03-19,Help Desk Technician,n/a,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,Yes,11,338 Little Fleur Avenue,2170,NSW,Australia,9
2426,Yancy,Ovett,Male,64,40,1982-06-13,Recruiting Manager,IT,Affluent Customer,N,,Yes,,57769 Gulseth Lane,2040,NSW,Australia,10
2427,Myrta,Whibley,Female,20,23,1998-10-15,Senior Developer,n/a,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,2,309 Shopko Center,4211,QLD,Australia,10
2428,Pauly,Keightley,Male,74,53,1968-07-26,Help Desk Operator,n/a,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,9,37 Roth Place,2144,NSW,Australia,10
2429,Emeline,Baldi,Female,54,41,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,1,Yes,3,618 Kropf Drive,2261,NSW,Australia,9
2430,Humbert,Dikles,Male,38,53,1968-09-06,Quality Engineer,n/a,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,5,1966 Glendale Avenue,4207,QLD,Australia,4
2431,Alvy,Tyndall,Male,15,22,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,N,1/0,Yes,2,401 Pond Circle,4019,QLD,Australia,7
2432,Ebba,Melhuish,Female,67,41,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,5,582 Kropf Avenue,2032,NSW,Australia,11
2433,Burty,Strutz,Male,38,45,1976-07-19,Nurse Practicioner,n/a,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,8,2 Columbus Park,3075,VIC,Australia,7
2434,Lenci,Soars,Male,40,65,1956-11-17,Environmental Specialist,n/a,Affluent Customer,N,á,No,18,99739 Coolidge Crossing,2760,NSW,Australia,7
2435,Orly,Ceney,Female,69,60,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,14,75 Westerfield Park,4570,QLD,Australia,1
2436,Jaymie,Wellesley,Male,37,36,1986-03-21,Help Desk Technician,IT,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,4,62842 Pearson Point,2508,NSW,Australia,9
2437,Simonette,Cressingham,Female,90,45,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,1.00E+02,Yes,18,78426 Fulton Plaza,4223,QLD,Australia,9
2438,Lorianne,Ethersey,Female,76,39,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,4,336 Service Pass,2073,NSW,Australia,11
2439,Shelly,Yakebovitch,Female,44,54,1967-10-02,Recruiting Manager,Manufacturing,Affluent Customer,N,â¡,No,15,4 Northridge Center,2076,NSW,Australia,11
2440,Lethia,Juanes,Female,17,62,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,No,8,8 Superior Court,3174,VIC,Australia,5
2441,Loutitia,Pinkie,Female,52,63,1959-03-29,Recruiting Manager,Property,High Net Worth,N,-1,Yes,5,8147 Dapin Hill,2280,NSW,Australia,8
2442,Odie,Enrrico,Male,8,64,1957-10-13,Social Worker,Health,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,Yes,17,047 Kedzie Park,2206,NSW,Australia,11
2443,Towny,Python,Male,30,32,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,N,(ï½¡â â âï½¡),No,20,9346 Sunfield Plaza,2671,NSW,Australia,1
2444,Emmet,Cristoforo,Male,22,45,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,1.00E+96,No,11,11 Dunning Pass,2219,NSW,Australia,10
2445,Johnnie,Prujean,Male,46,46,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,N,é¨è½æ ¼,No,18,67 Crowley Drive,3216,VIC,Australia,4
2446,Lovell,Kiss,Male,33,65,1956-09-07,Recruiting Manager,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17,76 Schiller Pass,4455,QLD,Australia,3
2447,Richard,Poor,Male,55,25,1997-01-06,Tax Accountant,n/a,Affluent Customer,N,"''''""",Yes,2,71761 Almo Street,4178,QLD,Australia,7
2448,Lorri,Iston,Female,5,29,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,01-Feb,No,10,4898 Buell Terrace,3043,VIC,Australia,7
2449,Oates,Broadberrie,Male,54,40,1982-06-01,Tax Accountant,n/a,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,8,6 Morningstar Way,2165,NSW,Australia,7
2450,Jayson,Breheny,Male,64,48,1974-06-21,Structural Engineer,Retail,Affluent Customer,N,$1.00,Yes,7,15 Shelley Hill,2164,NSW,Australia,8
2451,Upton,Orford,Male,33,49,1973-03-09,Editor,Argiculture,Affluent Customer,N,',Yes,18,1556 Sheridan Hill,4165,QLD,Australia,5
2452,Sophronia,Yerrill,Female,93,46,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,á,Yes,17,6568 Northridge Pass,3029,VIC,Australia,6
2453,Ruthe,Campe,Female,22,29,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,$1.00,No,9,4694 Carioca Court,4060,QLD,Australia,10
2454,Gene,Brome,Female,81,62,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,12,6 Ryan Drive,2165,NSW,Australia,10
2455,Kathe,Heatlie,Female,64,44,1977-10-09,Recruiting Manager,Manufacturing,Mass Customer,N,-1.00E+02,No,21,975 Annamark Hill,4034,QLD,Australia,6
2456,Reidar,Pullin,Male,9,31,1991-05-29,Sales Associate,n/a,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,10,40 Ilene Drive,3690,VIC,Australia,1
