transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
2600,84,946,21/01/2017,TRUE,Approved,"Giant Bicycles",Road,medium,medium,792.9,$594.68,33879,$198.22,January,946,Bettina,Farrer,Female,16,60,1961-07-17,"Research Associate",Manufacturing,"High Net Worth",N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,12,"33564 Jana Court",4218,QLD,Australia,5
108,26,947,11/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",October,947,Hyacinth,Naldrett,Female,43,36,1986-03-10,Pharmacist,Health,"Mass Customer",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,10,"7 Starling Crossing",2570,NSW,Australia,9
1863,1,948,13/02/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,35667,$448.68,February,948,Yardley,Argo,Male,19,52,1969-08-09,"Recruiting Manager",n/a,"Affluent Customer",N,NULL,No,10,"283 Ryan Street",3752,VIC,Australia,7
926,23,949,17/04/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,36334,$75.75,April,949,Jarid,Grebner,Male,18,46,1975-09-07,"Executive Secretary",Health,"Mass Customer",N,â°â´âµâââ,Yes,3,"97 Aberg Pass",4720,QLD,Australia,1
2013,49,950,19/05/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,40779,$327.98,May,950,Bret,Ivakhnov,Male,24,74,1948-03-05,Recruiter,IT,"High Net Worth",N,,Yes,0,"0 Menomonie Avenue",3177,VIC,Australia,6
2996,32,951,24/12/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,$211.37,37337,$431.33,December,951,Meryl,Dumbar,Male,44,22,1999-09-29,"Assistant Media Planner",Entertainment,"Mass Customer",N,ì¸ëë°í ë¥´,No,1,"20 Carpenter Parkway",2192,NSW,Australia,9
325,62,952,14/11/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879,$179.44,November,952,Marina,Andresen,Female,34,51,1971-06-13,"VP Sales","Financial Services","Affluent Customer",N,,Yes,6,"14796 Ramsey Street",2069,NSW,Australia,12
841,45,955,16/01/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,37220,$356.50,January,955,Teresina,Gibbie,Female,78,32,1989-10-01,"Research Nurse",Health,"Mass Customer",N,â,Yes,9,"341 Saint Paul Lane",2033,NSW,Australia,9
1380,76,957,02/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,42226,$128.46,June,957,Jamima,Gannan,Female,80,27,1994-08-20,"Automation Specialist I",Manufacturing,"Affluent Customer",N,01-Feb,Yes,7,"382 Dayton Lane",2148,NSW,Australia,8
2391,2,958,26/11/2017,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,40487,$64.93,November,958,Kristofor,Saulter,Male,15,58,1964-01-14,"Biostatistician IV",Health,"High Net Worth",N,$1.00,No,18,"4 Kennedy Trail",3147,VIC,Australia,8
848,38,959,28/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39526,$751.02,August,959,Katharina,Jennins,Female,3,35,1986-10-26,"Staff Scientist",n/a,"Affluent Customer",N,"1;DROP TABLE users",Yes,21,"4364 Gale Park",2196,NSW,Australia,10
2061,5,961,07/05/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,38206,$114.93,May,961,Rosamund,Shelton,Female,73,35,1986-08-10,"Assistant Manager","Financial Services","Mass Customer",N,â¢,No,6,"5 Hintze Hill",2641,NSW,Australia,1
2449,99,963,14/10/2017,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,"$1,531.42",41009,$189.28,October,963,Valery,Haresign,Female,56,53,1968-07-28,"Budget/Accounting Analyst I",n/a,"High Net Worth",N,â¦testâ§,Yes,16,"1 Ridgeway Court",3241,VIC,Australia,5
600,0,964,24/06/2017,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,$290.41,38482,$72.60,June,964,Rhetta,Grellier,Female,35,28,1994-01-24,"Assistant Professor","Financial Services","High Net Worth",N,"1;DROP TABLE users",No,6,"00 Park Meadow Terrace",2450,NSW,Australia,6
1636,0,966,17/12/2017,FALSE,Approved,"Norco Bicycles",Road,medium,medium,543.39,$407.54,42696,$135.85,December,966,Krystyna,Linning,Female,70,43,1978-11-05,"Speech Pathologist",Retail,"High Net Worth",N,á,Yes,5,"1601 Judy Drive",2026,NSW,Australia,10
859,40,967,13/03/2017,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,$874.90,39526,$583.27,March,967,April,Causon,Female,44,22,1999-10-04,"Sales Associate",Manufacturing,"Affluent Customer",N,â¢,Yes,1,"7628 Larry Trail",3428,VIC,Australia,7
355,82,968,22/03/2017,TRUE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,$829.65,34115,$709.34,March,968,Wayne,Woodfin,Male,96,67,1955-06-16,"Accountant IV",IT,"High Net Worth",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,16,"004 Lawn Trail",4227,QLD,Australia,5
1154,40,970,27/11/2017,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,$598.76,37823,"$1,295.43",November,970,Kellyann,Hawton,Female,2,42,1980-06-26,"VP Accounting","Financial Services","High Net Worth",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,14,"1472 Meadow Vale Lane",4034,QLD,Australia,7
2308,81,973,01/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,November,973,Annabella,Hebron,Female,46,42,1979-08-02,"Data Coordiator",Health,"High Net Worth",N,-1.00E+02,No,15,"92 Bunker Hill Trail",2558,NSW,Australia,7
1058,96,976,06/07/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,July,976,Andonis,Slimmon,Male,10,50,1971-10-21,"Graphic Designer","Financial Services","Affluent Customer",N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,10,"26204 Monument Alley",2289,NSW,Australia,8
1541,58,977,19/11/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,$829.51,37220,$450.77,November,977,Olga,Dyke,Female,65,62,1959-11-30,"Staff Accountant III",n/a,"High Net Worth",N,"ð¾ ð ð ð ð ð ð ð",Yes,13,"36 Grayhawk Plaza",2031,NSW,Australia,9
1782,40,979,12/10/2017,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,$598.76,37823,"$1,295.43",October,979,Kayla,Falkingham,Female,42,62,1959-12-25,"Budget/Accounting Analyst I",Manufacturing,"High Net Worth",N,"0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð",No,12,"3638 Starling Alley",2027,NSW,Australia,11
155,56,982,04/11/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,42404,$75.75,November,982,Tibold,Bonwell,Male,14,62,1960-02-12,"Geologist III",Health,"High Net Worth",N,â«testâ«,Yes,6,"82 Shasta Drive",4825,QLD,Australia,3
1120,37,983,23/05/2017,FALSE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",May,983,Shaylyn,Riggs,Female,49,74,1948-03-05,"Recruiting Manager",IT,"Affluent Customer",N,,No,0,"9 Goodland Center",4213,QLD,Australia,9
2204,19,985,26/10/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,40784,$114.93,October,985,Aryn,O'Halloran,Female,29,51,1970-09-30,"Help Desk Operator",Retail,"High Net Worth",N,"ì¬íê³¼íì ì´íì°êµ¬ì",No,15,"730 Butternut Trail",4018,QLD,Australia,4
2951,30,986,16/10/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33888,$299.27,October,986,Barnard,Stranks,Male,3,27,1994-10-05,"Office Assistant I",Manufacturing,"Mass Customer",N,â«testâ«,Yes,8,"21780 Service Park",2560,NSW,Australia,7
1420,0,988,09/09/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,235.63,$125.07,38206,$110.56,September,988,Andree,Simonato,Female,35,41,1981-01-15,"Director of Sales",Manufacturing,"High Net Worth",N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,"45 Hazelcrest Junction",3073,VIC,Australia,9
1113,85,990,19/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667,$547.28,December,990,Melissa,Purple,Female,56,46,1976-04-13,"Administrative Officer",Manufacturing,"Mass Customer",N,"ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥",Yes,14,"64211 Laurel Alley",3141,VIC,Australia,10
3211,47,991,05/08/2017,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,"$1,531.42",38991,$189.28,August,991,Lenna,Coales,Female,11,30,1991-11-29,"Financial Analyst","Financial Services","Mass Customer",N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,10,"31369 Meadow Valley Road",4034,QLD,Australia,5
59,93,993,15/02/2017,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,$874.90,38750,$583.27,February,993,Reine,Semken,Female,71,45,1977-02-18,"Account Coordinator",Argiculture,"High Net Worth",N,"/dev/null; touch /tmp/blns.fail ; echo",No,17,"1 Continental Center",2146,NSW,Australia,9
822,45,995,11/02/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,33879,$356.50,February,995,Urbano,Mews,Male,16,56,1965-11-12,"Information Systems Manager",Health,"Mass Customer",N,"ì¬íê³¼íì ì´íì°êµ¬ì",Yes,19,"5357 Mcguire Plaza",3073,VIC,Australia,9
519,77,997,19/10/2017,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,$795.10,42226,$445.21,October,997,Ambros,Kernes,Male,30,41,1981-07-03,Teacher,Telecommunications,"Mass Customer",N,"() { 0; }; touch /tmp/blns.shellshock1.fail;",Yes,13,"27 Sunfield Center",4869,QLD,Australia,3
1352,66,999,15/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42295,$574.62,August,999,Dido,Leyburn,Female,12,34,1988-04-10,"Recruiting Manager",n/a,"High Net Worth",N,â¡,No,4,"610 Lakewood Gardens Point",4078,QLD,Australia,7
967,45,1000,26/06/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,June,1000,Paulie,Castelot,Female,44,43,1978-08-07,"Compensation Analyst","Financial Services","Mass Customer",N,,No,11,"61 Lukken Plaza",3182,VIC,Australia,6
474,18,1001,07/10/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345,$143.82,October,1001,Finley,Vost,Male,63,42,1979-08-27,Recruiter,Retail,"Mass Customer",N,,No,14,"67 Holmberg Way",2165,NSW,Australia,9
181,17,1002,24/02/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40670,$409.86,February,1002,Pacorro,"De Clairmont",Male,65,43,1978-08-30,"Business Systems Development Analyst",n/a,"Mass Customer",N,ð©ð½,Yes,18,"3383 Fair Oaks Circle",3046,VIC,Australia,8
845,81,1003,14/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,April,1003,Mariann,O'Geaney,Female,35,54,1968-02-03,Paralegal,"Financial Services","High Net Worth",N,â¦testâ§,No,18,"2 Vermont Avenue",2066,NSW,Australia,12
187,1,1005,24/07/2017,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,$863.95,37873,"$1,010.02",July,1005,Kalila,Birtwistle,Female,94,54,1967-09-15,"Design Engineer",IT,"High Net Worth",N,ã,Yes,8,"05 Loftsgordon Pass",4380,QLD,Australia,9
3151,72,1006,19/06/2017,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,$270.30,38193,$90.10,June,1006,Norbert,Gotcher,Male,15,44,1977-08-10,"Quality Control Specialist",Telecommunications,"Affluent Customer",N,NIL,Yes,19,"570 Butternut Pass",2340,NSW,Australia,4
2889,5,1012,21/12/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,$677.48,41701,$451.65,December,1012,Anna-diane,Preddle,Female,20,67,1955-05-20,"Software Test Engineer III",n/a,"High Net Worth",N,"/dev/null; touch /tmp/blns.fail ; echo",Yes,11,"5 Sheridan Circle",3934,VIC,Australia,11
353,18,1013,20/04/2017,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,$689.18,42226,$459.46,April,1013,Corissa,Zienkiewicz,Female,53,45,1976-09-06,"Physical Therapy Assistant",Retail,"High Net Worth",N,1.00E+96,No,17,"42 Lunder Drive",2027,NSW,Australia,11
312,1,1015,04/12/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,42688,$448.68,December,1015,Toiboid,Sorrel,Male,7,67,1955-04-01,"Web Developer I",Health,"Mass Customer",N,,No,17,"711 Sachtjen Point",2540,NSW,Australia,8
810,47,1016,16/08/2017,TRUE,Approved,"Trek Bicycles",Road,low,small,1720.7,"$1,531.42",38991,$189.28,August,1016,Adrian,Prettyjohns,Male,0,62,1959-08-12,"Legal Assistant",IT,"Mass Customer",N,1,Yes,17,"16395 Nevada Lane",2145,NSW,Australia,10
198,74,1017,02/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,February,1017,Jacquenette,Pluthero,Female,88,43,1979-01-09,"Assistant Media Planner",Entertainment,"High Net Worth",N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,16,"0996 Cody Terrace",2761,NSW,Australia,8
536,36,1018,03/12/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,39526,$437.46,December,1018,Matthiew,Ferreras,Male,1,27,1994-11-27,"Help Desk Operator",Manufacturing,"Mass Customer",N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,7,"80424 Corben Alley",2136,NSW,Australia,10
584,43,1019,13/09/2017,TRUE,Cancelled,Solex,Standard,medium,medium,1151.96,$649.49,34071,$502.47,September,1019,Ignazio,Milby,Male,42,48,1973-11-19,"Human Resources Assistant II",Manufacturing,"Mass Customer",N,!@#$%^&*(),Yes,14,"37208 Golf View Terrace",2145,NSW,Australia,8
512,62,1020,02/10/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,October,1020,Natala,Thorndale,Female,29,46,1975-11-10,"Recruiting Manager",IT,"Affluent Customer",N,$1.00,No,13,"1128 Golden Leaf Center",3124,VIC,Australia,9
1750,100,1021,28/10/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,October,1021,Elvis,Rixon,Male,16,44,1977-10-02,"Mechanical Systems Engineer",Retail,"High Net Worth",N,-1.00E+02,No,7,"4885 Stone Corner Alley",3046,VIC,Australia,8
1665,0,1024,08/07/2017,TRUE,Approved,"Norco Bicycles",Road,medium,medium,543.39,$407.54,33888,$135.85,July,1024,Rhodia,D'Onise,Female,17,30,1992-06-05,"Social Worker",Health,"High Net Worth",N,,Yes,2,"15393 Cody Lane",2046,NSW,Australia,9
1579,92,1026,26/05/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626,$155.65,May,1026,Vernon,Hakking,Male,66,27,1994-07-29,"Recruiting Manager","Financial Services","Affluent Customer",N,"() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }",No,4,"4870 Shelley Alley",3225,VIC,Australia,7
1519,89,1028,10/07/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,$582.48,40618,"$1,230.27",July,1028,Thorn,Torfin,Male,10,22,1999-08-11,"Project Manager",n/a,"High Net Worth",N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,1,"8572 Melvin Drive",3145,VIC,Australia,11
1263,37,1029,08/03/2017,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",March,1029,Forbes,Londors,Male,71,25,1997-02-15,"VP Sales",n/a,"Mass Customer",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,4,"5549 Bay Point",4068,QLD,Australia,9
794,71,1030,20/11/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,November,1030,Nariko,Dummigan,Female,9,60,1962-05-05,"Food Chemist",Health,"Mass Customer",N,â«testâ«,No,5,"9 Forest Circle",2324,NSW,Australia,3
58,91,1031,14/11/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367,$25.09,November,1031,Roi,Ogden,Male,75,38,1983-09-15,"Junior Executive",Manufacturing,"Mass Customer",N,Ù¡Ù¢Ù£,No,6,"6 Kedzie Hill",2214,NSW,Australia,9
568,10,1032,04/08/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693,"$1,103.43",August,1032,Maribelle,Werndly,Female,36,43,1978-07-18,"Executive Secretary",n/a,"Mass Customer",N,,Yes,18,"60601 Hoffman Court",2041,NSW,Australia,12
319,65,1033,09/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,37499,"$1,028.76",October,1033,Jacob,Claringbold,Male,70,27,1995-01-06,"Recruiting Manager",n/a,"Affluent Customer",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,3,"1715 Scoville Drive",2031,NSW,Australia,11
1823,54,1034,17/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42710,"$1,028.76",September,1034,Denney,Cretney,Male,16,46,1976-05-12,"Recruiting Manager",n/a,"High Net Worth",N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,3,"85 Laurel Trail",3809,VIC,Australia,6
416,17,1035,03/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404,$409.86,November,1035,Kara-lynn,Doddridge,Female,77,45,1976-11-02,Operator,Retail,"Affluent Customer",N,"0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð",Yes,5,"3082 Almo Center",2454,NSW,Australia,4
1761,40,1036,29/01/2017,FALSE,Approved,"OHM Cycles",Standard,high,medium,1458.17,$874.90,40672,$583.27,January,1036,Randene,Ingle,Female,6,52,1969-11-28,Paralegal,"Financial Services","Mass Customer",N,"ð¾ ð ð ð ð ð ð ð",Yes,12,"27135 Melvin Plaza",4556,QLD,Australia,8
499,22,1037,19/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,July,1037,Sissie,Rielly,Female,95,65,1956-08-08,"Human Resources Assistant II","Financial Services","Mass Customer",N,1.00E+02,No,10,"40 Kinsman Pass",2065,NSW,Australia,10
122,24,1038,01/12/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,34115,$957.02,December,1038,Fraser,Acome,Male,57,74,1948-03-05,"Engineer I",Manufacturing,"Mass Customer",N,,Yes,0,"094 Green Road",2216,NSW,Australia,11
37,14,1040,09/01/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,January,1040,Jacenta,Wedlock,Female,78,47,1975-03-04,"Food Chemist",Health,"High Net Worth",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",No,9,"5 Jana Drive",4570,QLD,Australia,1
998,11,1041,03/01/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,39298,$509.97,January,1041,Free,Bonniface,Male,95,63,1959-05-25,"Recruiting Manager",Property,"Affluent Customer",N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,15,"201 Pepper Wood Avenue",2154,NSW,Australia,11
538,74,1042,23/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470,$812.44,March,1042,Isacco,Woodwind,Male,0,46,1976-01-14,"Nuclear Power Engineer",Manufacturing,"High Net Worth",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,11,"4408 Haas Way",2171,NSW,Australia,9
586,95,1047,14/04/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,37874,$41.13,April,1047,Standford,Tanswill,Male,39,43,1978-09-03,"VP Accounting","Financial Services","Affluent Customer",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",No,11,"5271 Vernon Court",3207,VIC,Australia,10
2533,6,1048,14/03/2017,TRUE,Approved,"OHM Cycles",Standard,high,medium,227.88,$136.73,37659,$91.15,March,1048,Braden,Lamming,Male,99,46,1976-06-08,"Internal Auditor",n/a,"Affluent Customer",N,nil,No,15,"06 Declaration Hill",3184,VIC,Australia,11
2194,11,1049,28/11/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,39298,$509.97,November,1049,Fraser,Gaenor,Male,35,26,1996-03-02,"Software Consultant",Property,"Mass Customer",N,"''''"",No,2,"07716 5th Alley",2250,NSW,Australia,5
846,95,1051,26/03/2017,FALSE,Approved,"OHM Cycles",Touring,low,medium,1073.07,$933.84,36145,$139.23,March,1051,Xylia,Lange,Female,34,44,1977-09-29,"Help Desk Technician",Property,"High Net Worth",N,$1.00,Yes,14,"2330 Huxley Crossing",2570,NSW,Australia,10
513,0,1052,29/11/2017,FALSE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,41064,$133.38,November,1052,Dela,Flannigan,Female,31,36,1986-02-02,"Junior Executive","Financial Services","High Net Worth",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,3,"5811 Hanson Lane",2260,NSW,Australia,7
2046,8,1054,25/12/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",42560,$187.39,December,1054,Natal,Matiewe,Male,27,38,1983-08-09,"Nuclear Power Engineer",Manufacturing,"Mass Customer",N,,Yes,13,"682 Spenser Plaza",3977,VIC,Australia,6
128,25,1057,26/02/2017,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,$829.65,42404,$709.34,February,1057,Laryssa,Durdle,Female,73,53,1969-04-06,"Registered Nurse",Health,"Mass Customer",N,ã,No,5,"22 Sachtjen Avenue",2137,NSW,Australia,12
599,45,1059,08/12/2017,TRUE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,38216,$745.94,December,1059,Chantal,Plante,Female,68,54,1968-02-16,"Account Representative III",Entertainment,"High Net Worth",N,",./;'[]\-=",Yes,6,"6988 Acker Crossing",2217,NSW,Australia,10
829,1,1060,04/02/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,41245,$448.68,February,1060,Vanda,Boadby,Female,88,60,1961-11-23,"Associate Professor",Argiculture,"Affluent Customer",N,$1.00,Yes,13,"9993 Mccormick Street",2223,NSW,Australia,8
2722,49,1061,05/12/2017,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,41064,$133.38,December,1061,Anderson,,Male,34,33,1988-11-07,"Speech Pathologist","Financial Services","Mass Customer",N,testâ testâ«,No,19,"7 Holmberg Circle",2018,NSW,Australia,9
1502,71,1063,24/04/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553,$737.17,April,1063,Terrence,Geck,Male,22,35,1987-03-01,Actuary,"Financial Services","Affluent Customer",N,-1,Yes,13,"4044 Tennessee Parkway",2315,NSW,Australia,9
2223,19,1067,22/01/2017,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,$7.21,34115,$4.80,January,1067,Berri,Cotillard,Female,13,57,1965-05-17,"Engineer IV","Financial Services","Mass Customer",N,"ðµ ð ð ð",Yes,13,"37495 Summerview Park",2619,NSW,Australia,7
760,8,1068,22/06/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41701,$187.39,June,1068,Frazer,Searston,Male,5,27,1995-03-21,"Recruiting Manager",Health,"Mass Customer",N,"âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿",Yes,3,"3 Center Crossing",2452,NSW,Australia,3
1067,19,1071,07/11/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,40784,$114.93,November,1071,Chrisy,Miranda,Male,68,35,1986-12-29,"Recruiting Manager",Retail,"High Net Worth",N,<script>alert('hi')</script>,No,1,"69881 Westport Parkway",2880,NSW,Australia,1
